idUsuario,nombre,username,idUniversidad,facultad,curso,clase,edad
8540,Valero Lucena Hervás,['superiorCrane0'],5,Información,1,C,37
8541,Moreno Cepeda Gallego,['somberPear9'],73,Arquitectura,3,B,21
8542,Felisa del Montaña,['mellowMoth2'],40,Agronomía,3,D,19
8543,Ezequiel Viña Bastida,['pacifiedEggs2'],46,Matemática,3,B,22
8544,Salud de Malo,['debonairTruffle9'],36,Ciencias Sociales,3,D,26
8545,Zaira Cañellas Castro,['boredEggs1'],39,Química,1,C,32
8546,Héctor Abella Antúnez,['blissfulCurlew9'],13,Ciencias de la Educación,6,A,44
8547,Amalia Badía-Barba,['relievedCow2'],59,Comunicación,4,A,22
8548,Joan Valentín,['euphoricWildfowl8'],74,Ciencias de la Educación,2,A,29
8549,Patricio de Saldaña,['dreadfulRaisins4'],54,Derecho,2,C,36
8550,Aníbal Lladó Bautista,['mereJerky3'],32,Filosofía,2,C,39
8551,Geraldo Guzmán Gallo,['hushedDoves3'],30,Química,3,D,47
8552,Nerea Ugarte-Lozano,['debonairFlamingo0'],52,Ciencias Económicas,2,B,33
8553,Pastora Pavón Roselló,['curiousStork5'],75,Veterinaria,4,B,28
8554,Duilio Uría Moraleda,['culturedDove9'],36,Información,2,A,25
8555,Luisa Cerro Córdoba,['affectedPretzels1'],86,Humanidades,1,C,49
8556,Emiliano Fabregat Maza,['somberLocust1'],68,Filosofía,5,B,47
8557,Godofredo del Gisbert,['enviousPretzels1'],30,Medicina,6,C,31
8558,Nando Cordero Marin,['panickyCaribou8'],1,Psicología,4,A,23
8559,Marco de Gelabert,['amusedCheetah9'],56,Matemática,6,C,25
8560,Gerónimo Clavero Sainz,['shyWasp5'],52,Ciencias Físicas y Matemáticas,2,B,30
8561,Eligio del Caballero,['worriedWasp1'],3,Odontología,2,C,16
8562,Maribel Amorós,['euphoricBoa4'],17,Ciencias Exactas,2,D,38
8563,Berto Manzanares Manuel,['aboardTortoise6'],83,Humanidades,6,A,40
8564,Íngrid González-Torrecilla,['decimalApples9'],16,Información,5,D,46
8565,Jenaro Valderrama Lluch,['dearHoopoe9'],29,Ciencias Económicas,3,D,33
8566,Bruno Andrés-Llopis,['solemnFerret3'],67,Agronomía,2,C,33
8567,Espiridión Leiva-Antón,['truthfulIguana6'],38,Derecho,3,D,28
8568,Javier Blázquez,['innocentPup1'],87,Ciencias Exactas,1,B,40
8569,Telmo Girón Valencia,['needyApricots7'],30,Ciencias de la Salud,3,D,34
8570,Zaira Nicolás-Sanz,['insecureTortoise2'],21,Veterinaria,5,C,18
8571,Narciso Daza Corral,['finickySeahorse8'],14,Ciencias de la Salud,6,B,45
8572,Jonatan Fuertes Pardo,['grudgingCockatoo2'],84,Diseño,1,C,30
8573,Tadeo Jódar,['shyPear4'],87,Química,2,A,26
8574,Sarita Ángel Bernal,['decimalSeagull5'],87,Psicología,3,B,32
8575,Sebastian Plaza Ribera,['enviousPlover5'],0,Ciencias de la Salud,5,B,42
8576,Ruperta Santos Duran,['pluckyBurritos6'],20,Ciencias Económicas,2,B,39
8577,Amarilis Carrera Anguita,['cockyBasmati5'],30,Derecho,1,D,34
8578,Encarnacion Gual Moles,['thrilledSeafowl3'],58,Educación Física,4,D,17
8579,Teodora Eva María Calleja Catalá,['cockyBustard6'],58,Filosofía,3,C,16
8580,Hernán del Dalmau,['stressedLizard2'],64,Comunicación,1,A,28
8581,Jose Carlos del Barba,['anxiousFish5'],65,Ingeniería,3,B,25
8582,Ale Querol-Maza,['humorousDove9'],83,Veterinaria,4,A,38
8583,Juanita Niño Sanz,['euphoricBurritos4'],36,Medicina,1,D,16
8584,Toni Palau Serra,['needyGatorade2'],52,Ingeniería,5,C,49
8585,Agustina Arellano Perez,['cheerfulStork7'],11,Educación Física,3,C,25
8586,Clara Ocaña-Cabo,['yearningApples7'],12,Comunicación,2,B,34
8587,Domitila Cabo Escobar,['abjectPlover7'],51,Filosofía,2,A,39
8588,Magdalena Higueras Batlle,['gutturalLizard3'],80,Ciencias Exactas,5,A,19
8589,Maura Estévez,['blissfulIguana0'],22,Ciencias de la Salud,6,D,43
8590,Dimas Nicolás Carvajal,['ferventTruffle5'],15,Derecho,6,C,48
8591,Pelayo Gibert Padilla,['blissfulChile7'],21,Comunicación,2,D,29
8592,Ariel Mir,['thriftyBuck5'],91,Educación Física,2,A,23
8593,Leticia Río Pascual,['trustingSnail0'],5,Comunicación,3,A,19
8594,Ricardo Mármol Manuel,['wornoutLard5'],77,Ciencias Sociales,5,A,50
8595,Clarisa Vara Casas,['boredFlamingo1'],59,Educación Física,6,B,36
8596,Rico Linares-Galvez,['dreadfulTomatoe3'],68,Agronomía,2,D,33
8597,Lucila Aramburu Valdés,['crushedThrush2'],35,Comunicación,4,A,24
8598,Darío Bermudez Ugarte,['somberSnipe3'],33,Educación Física,1,B,48
8599,Adelina Izaguirre Arnal,['brainyBittern2'],63,Humanidades,1,C,42
8600,Ulises Coca Villaverde,['hushedDoughnut4'],2,Ciencias Físicas y Matemáticas,4,C,42
8601,Martin Mas Tolosa,['ardentCaviar1'],68,Ciencias de la Salud,4,B,29
8602,Ángela Girón-Jimenez,['hushedDunbird5'],91,Medicina,1,B,19
8603,Roque Acuña Olmo,['sheepishSalami7'],76,Agronomía,2,D,32
8604,Moisés Téllez Sanmiguel,['boastfulQuiche8'],31,Agronomía,2,D,45
8605,Teodora Miralles,['pitifulCordial1'],3,Ciencias de la Educación,4,A,27
8606,Gregorio Fortuny Silva,['pitifulOil8'],29,Diseño,2,D,20
8607,Américo de Girón,['lazySyrup1'],59,Ciencias Económicas,6,C,42
8608,Evita Feliu Falcó,['cynicalPie7'],83,Odontología,5,D,31
8609,Benita Ferrera Bilbao,['dejectedPolenta6'],57,Información,3,D,50
8610,Leticia Arranz Esteban,['pluckyWhiting3'],88,Comunicación,1,A,24
8611,Lilia Domitila Blanes Mora,['lazyPolenta1'],8,Ciencias de la Salud,1,A,50
8612,Lucho Cabo Cepeda,['wingedPiglet8'],44,Odontología,1,A,33
8613,Arcelia Carreras Ibañez,['alertDinosaur8'],58,Psicología,3,C,44
8614,Jose Ignacio Guijarro,['aboardBoars4'],82,Matemática,5,C,41
8615,María José Clemente-Abellán,['chicWigeon4'],76,Veterinaria,1,D,36
8616,Isaías Aliaga Calzada,['shamefulVenison6'],28,Agronomía,1,B,47
8617,Ricardo Almeida-Martinez,['resolvedRuffs7'],0,Información,5,A,36
8618,Amando del Izquierdo,['mercifulEagle5'],4,Arquitectura,4,A,38
8619,Sonia Salmerón Peñas,['scornfulDingo2'],27,Veterinaria,4,B,21
8620,Cristian Castelló Fuente,['wakefulQuiche0'],29,Derecho,3,C,41
8621,Guillermo Andrés Baró,['superiorRhino2'],14,Ciencias Exactas,5,B,20
8622,Dafne Carbonell Barceló,['humorousCaviar9'],87,Ciencias de la Salud,6,B,23
8623,Amanda Luz,['curiousCardinal6'],69,Psicología,1,B,28
8624,Ana Castrillo Perelló,['worriedMandrill1'],70,Psicología,4,D,25
8625,Lisandro Cózar-Soria,['pleasedRuffs3'],51,Odontología,3,C,33
8626,Isaías Maxi Borrás Perelló,['wornoutMeerkat8'],28,Arquitectura,6,C,27
8627,Trini Guerra Salazar,['pacifiedPoultry1'],62,Filosofía,2,A,33
8628,Victoriano Benito Barranco Gual,['dopeyBass9'],46,Ciencias Exactas,5,C,29
8629,Benito Bárcena Gil,['crushedRat1'],32,Veterinaria,3,C,46
8630,Pepita Conesa Cid,['jumpyBittern9'],20,Ingeniería,4,B,38
8631,Melisa Batalla Peral,['decimalApricots9'],86,Ciencias Sociales,5,B,46
8632,Fabiola Lara Pou Riera,['adoringTortoise9'],13,Matemática,4,D,23
8633,Rico Murillo,['spiritedRaisins7'],85,Derecho,1,D,20
8634,Narciso Vidal Aguilera Gomila,['fondEagle2'],28,Ciencias de la Educación,3,C,28
8635,Cayetana Marti Arenas,['ashamedDunbird9'],0,Medicina,2,A,24
8636,María Fernanda del Cuadrado,['jealousCow0'],31,Filosofía,4,D,20
8637,Aitor de Sebastián,['wakefulOryx0'],1,Humanidades,4,B,34
8638,Pastor Lledó Hervia,['innocentPie6'],64,Ingeniería,2,C,39
8639,Alcides Arellano Verdugo,['hushedRaisins8'],83,Ciencias de la Educación,5,D,31
8640,Ruy Corbacho Llorente,['holisticWildfowl8'],56,Ciencias Físicas y Matemáticas,6,B,29
8641,Alba Dueñas Nicolau,['importedBustard1'],5,Educación Física,6,A,25
8642,Araceli Casandra Villegas Tamarit,['vengefulChowder3'],22,Matemática,6,D,46
8643,Juan Manuel Llano,['obsessedMagpie6'],59,Química,6,A,19
8644,Francisco Aníbal Llabrés Huertas,['mildKitten0'],59,Psicología,5,A,28
8645,Kike Velasco Navarro,['decimalSausage1'],8,Información,6,B,30
8646,Antonia Plaza Tenorio,['sheepishFerret2'],62,Matemática,5,B,38
8647,Noé Egea Mena,['pridefulSeagull2'],21,Química,3,A,22
8648,Eric Guijarro-Godoy,['joyfulBoa8'],21,Ciencias Económicas,5,A,39
8649,Benita del Luján,['wingedStork5'],70,Derecho,3,B,50
8650,Maite Dueñas Pérez,['cautiousDingo5'],68,Veterinaria,6,C,47
8651,Jesús Benavente Navarro,['wingedLion7'],62,Comunicación,2,C,29
8652,Manuelita de Ramos,['grumpyCaribou1'],38,Ciencias Económicas,3,B,21
8653,Reynaldo Bosch Viñas,['solidSmelt5'],64,Derecho,2,C,27
8654,Aitana Estrada Cantero,['spiritedShads9'],51,Diseño,6,D,44
8655,Tere Uribe Barranco,['annoyedLlama1'],80,Odontología,3,B,49
8656,Amando del Lastra,['humorousLapwing2'],50,Veterinaria,3,A,41
8657,Rosario Orozco-Macias,['betrayedPolenta4'],27,Ciencias Económicas,5,A,34
8658,Heraclio Madrigal Perelló,['cautiousDunbird0'],14,Química,6,C,20
8659,Buenaventura Moreno Calzada,['obsessedSeahorse0'],91,Comunicación,1,B,20
8660,Epifanio Fortunato Jove Colom,['jealousChough6'],23,Arquitectura,2,B,26
8661,Amador Huertas López,['pacifiedPlover1'],73,Ciencias Exactas,2,D,23
8662,Severo Mayo Abascal,['lazyOtter0'],24,Psicología,3,D,34
8663,Anacleto Gibert Menendez,['artisticMackerel6'],29,Ciencias Económicas,6,C,42
8664,María Jesús Lara Pozuelo Cruz,['dopeyCheetah8'],36,Comunicación,6,B,25
8665,Eduardo Oller Piña,['enviousCurlew7'],48,Educación Física,3,D,46
8666,Pilar del Vigil,['excitedSalami6'],25,Medicina,2,D,36
8667,Nando Amat Montaña,['eagerMandrill8'],80,Matemática,4,B,50
8668,Albano Victorino Lucena Saavedra,['goofyFalcon5'],4,Educación Física,4,A,21
8669,Marisa Meléndez,['affectedSnail0'],57,Psicología,2,C,23
8670,Luís Escobar,['awedRuffs2'],25,Derecho,5,A,48
8671,Cecilia Catalán,['sincereRuffs1'],45,Ciencias de la Educación,6,B,39
8672,Eulalia Gisbert,['artisticGelding3'],90,Odontología,1,A,25
8673,Juana Aguilar,['contentCur8'],81,Veterinaria,4,A,27
8674,Jose Miguel Miró,['ashamedJerky1'],32,Ciencias Sociales,2,D,49
8675,Urbano Santana Teruel,['insecureWidgeon0'],81,Ciencias Sociales,3,A,45
8676,Jose Ignacio Alberola Valls,['superiorLion3'],78,Ciencias Físicas y Matemáticas,3,B,41
8677,Adrián Camino Carlos,['drearyJerky2'],81,Ciencias de la Salud,1,D,36
8678,Susanita Quirós Castells,['zestyClam7'],47,Ciencias Exactas,4,A,21
8679,Miguela Hernandez Tamayo,['ferventSausage2'],77,Diseño,6,C,44
8680,María Teresa Español,['lyingRhino0'],73,Medicina,1,D,47
8681,Alex Busquets Alcolea,['panickyPaella0'],12,Comunicación,1,C,37
8682,Araceli Marina Mendez Alfaro,['similarApricots3'],36,Humanidades,1,D,44
8683,Renata Feijoo-Reyes,['brainyPepper7'],0,Ciencias de la Salud,1,C,32
8684,Eugenia Canet,['hushedShads2'],30,Ciencias Exactas,6,D,35
8685,Enrique de Uría,['needyLocust3'],79,Arquitectura,2,A,35
8686,Elías Catalá,['soreLeopard5'],56,Ciencias Sociales,4,A,39
8687,Nicolasa Mendizábal-Juliá,['jumpyMuesli1'],76,Ciencias Económicas,4,A,48
8688,Rosalía Lamas Gabaldón,['brainyRelish6'],67,Humanidades,6,D,40
8689,Martirio Lladó-Luna,['importedLion8'],82,Ciencias Sociales,2,C,23
8690,Paca Paca Sáez Zapata,['peskyAntelope7'],8,Medicina,5,B,32
8691,Santos Macias Becerra,['jumpyFlamingo1'],65,Ciencias de la Educación,4,D,25
8692,Marcial Ayllón Olivera,['peskyGranola7'],47,Información,1,B,18
8693,Fabiola Martorell Pineda,['affectedChile5'],85,Psicología,4,C,42
8694,Hipólito del Blázquez,['mellowPorpoise0'],5,Medicina,1,D,41
8695,María Pilar Perlita Real Redondo,['sheepishTermite5'],46,Educación Física,3,A,39
8696,Vinicio Gilberto Pascual Llorens,['gutturalPear4'],76,Ingeniería,1,D,33
8697,Hugo del Canet,['dopeyTomatoe6'],47,Diseño,6,B,29
8698,Victor Manuel Valderrama Tena,['sugaryMackerel6'],41,Educación Física,6,B,40
8699,Bernabé Tejedor Salvà,['culturedSyrup6'],24,Ciencias de la Salud,6,B,45
8700,Aníbal Vicens Cabeza,['drearySeahorse3'],18,Ingeniería,1,D,33
8701,Daniel Lasa Mata,['debonairIcecream7'],2,Agronomía,2,B,49
8702,Francisca Mínguez Batlle,['pluckyCaribou3'],67,Información,5,A,49
8703,Cornelio Taboada Blanca,['innocentSnail7'],18,Humanidades,5,D,17
8704,Jenny Exposito-Santiago,['troubledChowder0'],70,Agronomía,3,C,28
8705,Rosa Sobrino Pulido,['panickyRaisins6'],63,Derecho,3,B,48
8706,Rafaela Viña Lucas,['contentHare8'],4,Diseño,3,A,22
8707,Nazaret Coronado Iborra,['tautOryx1'],64,Ciencias de la Educación,1,D,22
8708,Fortunato Perez Camacho,['vengefulHeron7'],37,Ciencias de la Salud,6,B,32
8709,Marino Gomis Gilabert,['similarBuzzard1'],53,Ciencias Sociales,3,D,17
8710,Juanito Medina-Pujol,['vengefulLollies3'],53,Diseño,1,C,45
8711,Rodrigo del Barbero,['jealousWeaver8'],79,Agronomía,6,D,35
8712,Elías Juárez Riba,['wingedMoth9'],17,Comunicación,4,D,48
8713,Rico Bustos-Alcolea,['sadTomatoe2'],3,Filosofía,2,D,47
8714,Andrea Pardo,['selfishLeopard8'],47,Odontología,3,A,43
8715,Tecla Merino Guzmán,['pacifiedWidgeon3'],62,Medicina,3,B,46
8716,Oriana Domingo-Cabanillas,['crummyWhiting6'],35,Agronomía,1,C,44
8717,Lázaro Espejo Cal,['thriftyCod8'],84,Filosofía,1,A,44
8718,Dan Barrena,['mellowIcecream7'],19,Diseño,4,C,33
8719,Aura Rebeca Azorin Pomares,['dopeyOatmeal1'],87,Agronomía,2,B,31
8720,Isaura Jaén Peñas,['decimalGelding0'],52,Comunicación,6,B,33
8721,Oriana Azcona,['debonairBuzzard6'],72,Ciencias Sociales,6,D,50
8722,Rómulo Abascal,['euphoricLapwing5'],81,Derecho,4,D,37
8723,Micaela Olmo Real,['ferventHeron3'],85,Educación Física,1,B,48
8724,Artemio Gimenez Villa,['giddyRice3'],29,Educación Física,6,A,36
8725,Alondra Maza-Barral,['jealousHawk8'],0,Odontología,5,A,32
8726,Blanca Riera Torrents,['hushedRhino7'],19,Agronomía,2,C,22
8727,Rico Macario Bermudez Salas,['sincereMagpie4'],13,Psicología,6,D,47
8728,Osvaldo Pareja-Montserrat,['resolvedPie7'],35,Odontología,2,A,23
8729,Hilario José Ángel Bernal Neira,['excitedLollies9'],7,Ciencias Físicas y Matemáticas,3,C,36
8730,Rosalva Eufemia Saez Puente,['gutturalJaguar6'],3,Arquitectura,1,A,37
8731,Guiomar Vilma Cámara Osorio,['innocentFish3'],28,Agronomía,4,D,43
8732,Florina Rivero,['betrayedWeaver8'],87,Agronomía,4,C,20
8733,Charo Aragonés Infante,['spiritedBass1'],63,Humanidades,4,D,30
8734,Iris Plaza-Caballero,['lazySnail7'],52,Ciencias Sociales,2,B,26
8735,Melisa de Goñi,['truthfulBoars3'],67,Veterinaria,2,D,28
8736,Óscar Andrade Padilla,['wearySardines2'],69,Psicología,4,C,40
8737,Prudencio Asensio,['lyingBaboon0'],86,Filosofía,3,C,44
8738,Yéssica Melero Angulo,['vengefulHawk3'],76,Ciencias Físicas y Matemáticas,4,B,17
8739,Fabiana Vega,['pacifiedPup5'],16,Diseño,4,A,16
8740,Maribel Jordán Bou,['empathicPonie4'],24,Química,4,B,35
8741,José Manuel Alex Andreu Villalobos,['ashamedMeerkat2'],70,Información,5,C,23
8742,Albino Coello,['trustingBoa1'],66,Ciencias Sociales,2,B,45
8743,Leoncio Segarra-Rivero,['relievedChowder2'],13,Filosofía,4,C,48
8744,Tadeo Guadalupe Buendía Blazquez,['excitedBoa0'],5,Medicina,2,C,43
8745,Ceferino de Frías,['similarMackerel5'],7,Ciencias Exactas,2,B,30
8746,Ignacio de Raya,['cheerfulWildfowl0'],69,Ingeniería,2,D,23
8747,Piedad Barral Almagro,['cockySyrup1'],59,Odontología,1,A,47
8748,Maxi Bartolomé Bermúdez,['mereSalt5'],48,Veterinaria,2,C,22
8749,Isaura Nicolau Viana,['gleefulMuesli5'],60,Odontología,4,C,38
8750,Toni Cuesta Calvo,['decimalCordial4'],23,Odontología,1,C,33
8751,Vanesa de Llabrés,['ashamedQuiche9'],60,Matemática,3,C,37
8752,Natanael Aragón García,['dopeyWeaver1'],4,Ingeniería,2,A,41
8753,Adora del Pedro,['jumpyFish8'],89,Ingeniería,5,A,36
8754,Cornelio Botella Cantón,['guiltyHeron8'],66,Información,2,D,47
8755,Jose Luis Pujol Gisbert,['enviousLocust2'],62,Filosofía,3,A,39
8756,Trinidad Carbó Aragonés,['excludedWhiting4'],47,Odontología,1,C,45
8757,Baltasar de Alfonso,['wornoutRelish0'],64,Medicina,2,A,31
8758,Valero Portero Sánchez,['yearningMare6'],57,Información,6,A,23
8759,Margarita Chus Miranda Sierra,['selfishBass8'],15,Veterinaria,3,B,24
8760,Bartolomé Salvà Roura,['goofyApricots2'],53,Comunicación,1,C,37
8761,Apolinar Sánchez,['lazyOrange0'],72,Matemática,2,D,32
8762,Andrea Figueroa Zabala,['mercifulFalcon3'],61,Ciencias Físicas y Matemáticas,5,D,25
8763,Ruperta Barriga Pineda,['debonairRaisins4'],86,Educación Física,4,B,36
8764,Bautista Valera Mateos,['forsakenFerret5'],1,Ciencias de la Salud,1,D,43
8765,Marciano Arjona Pont,['puzzledPorpoise9'],48,Medicina,3,C,23
8766,Luís Bru Izquierdo,['solemnMare3'],46,Odontología,6,B,47
8767,Araceli Arnal Monreal,['insecureSeahorse8'],69,Arquitectura,2,C,50
8768,Florinda Castellanos-Olivares,['cheerfulDunbird9'],65,Medicina,2,C,30
8769,Natanael Mata-Andreu,['solidMacaw1'],90,Matemática,5,C,44
8770,Merche del Arribas,['mellowMare2'],52,Educación Física,6,B,18
8771,Federico Vallés Viana,['soreLlama9'],1,Veterinaria,2,B,43
8772,Leocadio Alsina-Calvo,['brainyMeerkat4'],3,Arquitectura,5,A,18
8773,Amando Velázquez-Amaya,['outlyingWildfowl3'],71,Educación Física,6,B,37
8774,Marta Bayo-Cerro,['selfishRaisins3'],0,Ciencias Sociales,4,D,41
8775,Adora Gonzalez Solana,['truthfulCheetah5'],17,Ciencias de la Educación,1,B,38
8776,Emma Méndez Baquero,['gloomyFerret7'],32,Ciencias Sociales,2,A,29
8777,Maite Arribas Barceló,['cruelCaviar9'],8,Educación Física,4,B,42
8778,Flavio Peiró Millán,['yearningSeahorse6'],21,Derecho,1,B,33
8779,Mercedes Bolaños Iglesia,['jubilantMackerel3'],91,Odontología,4,C,33
8780,Amanda Mercedes Figueroa Jara,['importedDove6'],63,Ciencias de la Educación,3,C,37
8781,Yésica Manjón Talavera,['grizzledLizard2'],10,Medicina,4,B,30
8782,Florina Lobato Quintero,['wrathfulHyena9'],53,Filosofía,6,A,44
8783,Jose Miguel del Colomer,['dearThrush9'],49,Psicología,5,A,28
8784,Jose Manuel Lumbreras Montaña,['mellowPup8'],39,Diseño,1,D,44
8785,Máximo Solsona Santamaría,['adoringSwift8'],87,Química,2,D,35
8786,Dalila Ariño Macias,['pacifiedChile2'],62,Matemática,6,D,21
8787,Cándida Ana Belén Navarro Ferreras,['mercifulMackerel0'],14,Ciencias de la Salud,4,C,16
8788,Aristides Izaguirre Calvet,['pacifiedZebra1'],24,Química,2,D,35
8789,Moisés Hervás Guitart,['pacifiedMacaw2'],54,Ciencias Físicas y Matemáticas,5,A,49
8790,Jonatan García Gaya,['eagerDoughnut5'],11,Ciencias Económicas,6,C,35
8791,Maura Mariscal Cases,['annoyedJaguar5'],47,Filosofía,4,D,26
8792,Rosalinda Mosquera,['tautKitten3'],29,Veterinaria,4,D,27
8793,Rita Bernal Moliner,['hushedPudding8'],76,Ciencias Sociales,1,B,37
8794,Nacio de Rodríguez,['amazedCow4'],4,Medicina,5,C,24
8795,Cleto Tamayo,['emptyPepper7'],18,Medicina,6,A,49
8796,Dafne Calatayud Agullo,['soreOatmeal5'],75,Ciencias Sociales,4,A,33
8797,Chelo Fortuny-Coronado,['wornoutEagle7'],32,Información,4,C,34
8798,Anita de Varela,['grumpyHyena4'],66,Ciencias Económicas,6,A,43
8799,Alberto Sosimo Gaya Garay,['offendedCamel3'],15,Agronomía,3,A,50
8800,Encarnación Cuevas Pacheco,['artisticKitten3'],72,Química,6,B,26
8801,Artemio Sanchez Alberdi,['obsessedGnu2'],62,Comunicación,6,A,19
8802,Roxana Segovia,['pleasedSalami5'],17,Educación Física,6,B,31
8803,Ámbar Torrijos Serra,['ashamedKitten0'],0,Ciencias Exactas,6,A,43
8804,Merche Sobrino Martínez,['morbidQuiche0'],28,Ciencias Físicas y Matemáticas,2,D,44
8805,Guadalupe Cesar Agudo Planas,['grizzledApples6'],45,Información,1,A,24
8806,Moisés Arrieta Bernat,['pridefulAntelope0'],83,Veterinaria,2,D,38
8807,Tomás Barberá Pablo,['enragedCrackers4'],66,Ciencias Económicas,3,D,19
8808,Raquel del Adadia,['ecstaticTermite4'],8,Ciencias Económicas,6,D,36
8809,Antonia Camps-Moreno,['shamefulBustard9'],85,Matemática,4,D,42
8810,Carlos Chico,['ferventApricots9'],77,Ciencias Exactas,3,A,37
8811,Gabriela Arnal Gallardo,['artisticOrange1'],54,Medicina,2,C,50
8812,Leocadio Elpidio Sans Velasco,['ardentOcelot4'],37,Derecho,2,A,47
8813,Teo Albero Juárez,['lovesickJerky0'],36,Ciencias de la Salud,4,B,33
8814,Carmelita Jimenez Pelayo,['jubilantPonie4'],24,Matemática,1,A,26
8815,Andrea Díez Puig,['lyingOatmeal6'],28,Medicina,6,D,27
8816,Josefina Doménech Álvarez,['dejectedOryx9'],74,Diseño,3,B,18
8817,Iván Donaire Azorin,['gleefulCur0'],67,Diseño,3,A,16
8818,Seve Balaguer Baró,['needfulPiglet7'],48,Medicina,6,D,49
8819,Elisa Roselló Pineda,['relievedWasp5'],67,Ciencias Físicas y Matemáticas,6,C,45
8820,Alicia del Santana,['sheepishKitten7'],4,Educación Física,2,B,47
8821,Dorotea de Paniagua,['ashamedMussel6'],11,Educación Física,1,B,46
8822,Claudia Puerta Bonilla,['hushedCrane0'],82,Medicina,4,A,31
8823,Heriberto Luz Saez,['joyfulLlama3'],13,Diseño,1,B,23
8824,Alondra Menendez,['zestyBasmati8'],4,Agronomía,3,B,36
8825,Galo Talavera Escudero,['mereChile0'],90,Psicología,5,A,39
8826,Rosario Román Nevado Zabala,['importedCake5'],71,Química,1,A,21
8827,Leticia Mascaró-Bustos,['insecureEagle7'],79,Ciencias Económicas,6,C,22
8828,Gisela Mayte Larrea Méndez,['obsessedPoultry2'],49,Información,4,C,23
8829,Jonatan Monreal,['exactingWildfowl3'],75,Psicología,4,C,33
8830,Chus Jaume Cerezo,['drearyGatorade3'],57,Química,5,A,49
8831,Fortunata Bauzà Ariño,['crummyTuna6'],29,Derecho,4,A,36
8832,María Dolores Verónica Pardo Giménez,['chicCamel3'],46,Ciencias Exactas,5,B,34
8833,Abilio del Gálvez,['similarKitten8'],74,Ciencias Sociales,3,C,33
8834,Maite Borja-Flor,['mildTruffle4'],29,Odontología,3,D,47
8835,Vera Casal Tello,['grizzledPiglet2'],21,Ciencias de la Educación,2,A,16
8836,María Ángeles Cortes Trillo,['adoringCoati3'],57,Ciencias Exactas,4,A,19
8837,Prudencio Benavides Mata,['innocentSmelt1'],8,Odontología,5,D,29
8838,Renata Ferrer Manjón,['troubledCordial6'],17,Agronomía,6,A,43
8839,Cayetano Pancho Galvez Poza,['wakefulOrange6'],51,Humanidades,6,C,40
8840,Rosario Palomares Merino,['kindRat0'],7,Diseño,2,B,29
8841,Dan Cerezo Hernández,['boredChough3'],38,Información,6,D,47
8842,Ana Sofía Sanabria Vilar,['curiousCurlew4'],63,Ciencias de la Salud,1,B,29
8843,Reyna Florinda Borrego Iglesia,['hushedGelding2'],28,Ingeniería,6,D,37
8844,Manu Lledó Luz,['worldlyKitten0'],84,Información,3,A,32
8845,Roberta Rosales Maldonado,['jealousFerret0'],56,Ciencias Físicas y Matemáticas,3,C,37
8846,Fito Clímaco Saura Amaya,['pitifulShads7'],69,Veterinaria,6,C,41
8847,Flor Diez Cerdá,['mereCrackers6'],56,Matemática,4,C,23
8848,Juanito Ortega Ariza,['wrathfulThrush9'],24,Química,1,C,28
8849,Consuela Esteve-Aller,['peskySardines8'],73,Ciencias Sociales,1,D,33
8850,Eva Plana Sarmiento,['brainyTruffle0'],5,Ciencias de la Educación,3,B,27
8851,Miguel Ángel Cámara Valdés,['pridefulGarlic7'],13,Ciencias de la Educación,6,A,46
8852,Samuel del Pujadas,['crummyKitten9'],15,Humanidades,2,A,47
8853,Eladio Yuste Bravo,['sadHawk8'],77,Información,1,D,36
8854,Lorenzo Borrell Tomas,['curiousPudding4'],36,Humanidades,5,C,37
8855,Reina Marta Arribas Vega,['annoyedQuiche6'],71,Química,6,B,24
8856,Dalila Baquero,['lovesickMallard0'],29,Comunicación,3,C,30
8857,Noemí Torre Royo,['guiltySardines5'],37,Ciencias Sociales,6,B,17
8858,Carmina Uría Armengol,['pluckyLard2'],14,Comunicación,2,D,27
8859,Carina Bermejo Salmerón,['shyCod3'],4,Humanidades,6,C,34
8860,Guiomar Bas Arregui,['culturedLocust0'],6,Comunicación,6,C,37
8861,Alonso Bas Leal,['stressedLocust6'],72,Diseño,2,B,34
8862,Maxi Alberola Pascual,['giddyLeopard8'],26,Agronomía,2,A,35
8863,Renato Llorens Donoso,['grudgingBuck6'],41,Educación Física,6,D,32
8864,Onofre Castro Bermudez,['selfishCod2'],48,Matemática,1,C,19
8865,Aristides Pazos-Osorio,['madCow3'],14,Humanidades,4,B,23
8866,Encarna Carlos,['abjectBagels9'],28,Diseño,5,D,43
8867,Chita Campoy Sebastián,['worriedTortoise1'],16,Matemática,1,D,44
8868,Jose Antonio Alarcón-Palau,['pluckyHeron2'],15,Ciencias Físicas y Matemáticas,2,A,30
8869,Máxima Alvarado-Vilanova,['grudgingTacos1'],2,Ciencias de la Salud,6,D,29
8870,Teresita Reyes Mendizábal,['culturedSardines5'],25,Educación Física,4,C,18
8871,Isidro Ocaña Alvarado,['gloomyWidgeon6'],10,Ciencias Físicas y Matemáticas,5,D,22
8872,Régulo Ildefonso Pedraza Llanos,['truthfulZebra3'],8,Agronomía,4,B,30
8873,Estrella Bravo Mayoral,['aloofLizard8'],34,Matemática,1,A,48
8874,Berto Alarcón Chaves,['crummyOrange1'],31,Ciencias Sociales,2,B,22
8875,Ángel Echeverría Barceló,['jubilantLlama1'],16,Veterinaria,6,A,42
